Location,Date_Time,Date,Hour,Month,Hour.deci,Win.speed,Wind_Direction,Temperature,Rain_Actual,Bat_Occurrence
SM4-C,1/16/2024 20:00,16/01/2024,20:00,1,20,9.7,89.66,24.82,0,3
SM4-C,1/16/2024 22:00,16/01/2024,22:00,1,22,9.98,86.02,24.61,0,4
SM4-C,1/16/2024 23:00,16/01/2024,23:00,1,23,9.84,87.61,24.49,0,1
SM4-C,1/17/2024 0:00,17/01/2024,0:00,1,0,9.77,79.34,24.48,0,1
SM4-C,1/17/2024 1:00,17/01/2024,1:00,1,1,8.75,75.99,24.5,0,1
SM4-C,1/17/2024 2:00,17/01/2024,2:00,1,2,8.2,74.2,24.48,0,6
SM4-C,1/17/2024 3:00,17/01/2024,3:00,1,3,7.31,69.98,24.41,0,3
SM4-C,1/17/2024 4:00,17/01/2024,4:00,1,4,6.19,72,24.32,0,1
SM4-C,1/17/2024 5:00,17/01/2024,5:00,1,5,6.18,72.42,24.19,0,9
SM4-C,1/17/2024 17:00,17/01/2024,17:00,1,17,8.51,91.26,26.01,0,13
SM4-C,1/17/2024 18:00,17/01/2024,18:00,1,18,8.74,87.37,25.3,0,11
SM4-C,1/17/2024 19:00,17/01/2024,19:00,1,19,8.9,86.42,24.93,0,30
SM4-C,1/17/2024 20:00,17/01/2024,20:00,1,20,9.03,82.14,25.2,0,3
SM4-C,1/17/2024 21:00,17/01/2024,21:00,1,21,10.12,83.22,25.25,0,1
SM4-C,1/17/2024 23:00,17/01/2024,23:00,1,23,8.58,79.8,25.08,0,1
SM4-C,1/18/2024 0:00,18/01/2024,0:00,1,0,6.96,82.63,25.04,0,4
SM4-C,1/18/2024 1:00,18/01/2024,1:00,1,1,7.2,94.76,24.51,0,6
SM4-C,1/18/2024 3:00,18/01/2024,3:00,1,3,7.68,90.97,24.28,0,2
SM4-C,1/18/2024 5:00,18/01/2024,5:00,1,5,6.53,81.33,24.21,0,1
SM4-C,1/18/2024 17:00,18/01/2024,17:00,1,17,6.23,125.05,25.66,0,19
SM4-C,1/18/2024 18:00,18/01/2024,18:00,1,18,4.17,108.78,25.21,0,18
SM4-C,1/18/2024 19:00,18/01/2024,19:00,1,19,4.3,97.57,25.02,0,19
SM4-C,1/18/2024 20:00,18/01/2024,20:00,1,20,8.11,91.69,24.69,0,13
SM4-C,1/18/2024 21:00,18/01/2024,21:00,1,21,7.6,89.12,24.55,0,1
SM4-C,1/18/2024 23:00,18/01/2024,23:00,1,23,5.1,70.84,24.64,0,4
SM4-C,1/19/2024 0:00,19/01/2024,0:00,1,0,6.02,66.67,24.3,0,10
SM4-C,1/19/2024 1:00,19/01/2024,1:00,1,1,3.23,65.18,23.79,0,21
SM4-C,1/19/2024 2:00,19/01/2024,2:00,1,2,2.94,79.51,23.88,0,17
SM4-C,1/19/2024 3:00,19/01/2024,3:00,1,3,3.25,77.54,23.93,0,1
SM4-C,1/19/2024 4:00,19/01/2024,4:00,1,4,3.18,77.65,23.76,0,3
SM4-C,1/19/2024 5:00,19/01/2024,5:00,1,5,2.45,89.92,23.54,0,22
SM4-C,1/19/2024 6:00,19/01/2024,6:00,1,6,3.46,63.58,23.27,0,60
SM4-C,1/19/2024 18:00,19/01/2024,18:00,1,18,7.31,111.29,24.88,0,24
SM4-C,1/19/2024 19:00,19/01/2024,19:00,1,19,8.19,114.37,24.78,0,10
SM4-C,1/19/2024 20:00,19/01/2024,20:00,1,20,5.68,112.45,24.47,0,13
SM4-C,1/19/2024 21:00,19/01/2024,21:00,1,21,3.92,91.22,24.2,0,2
SM4-C,1/19/2024 22:00,19/01/2024,22:00,1,22,5.05,99.07,23.89,0,10
SM4-C,1/19/2024 23:00,19/01/2024,23:00,1,23,4.15,80.26,23.75,0,1
SM4-C,1/20/2024 0:00,20/01/2024,0:00,1,0,5.18,75.39,23.83,0,4
SM4-C,1/20/2024 1:00,20/01/2024,1:00,1,1,4.87,73.05,23.66,0,10
SM4-C,1/20/2024 2:00,20/01/2024,2:00,1,2,4.9,75.14,23.43,0,5
SM4-C,1/20/2024 4:00,20/01/2024,4:00,1,4,4.21,72.64,23.02,0,2
SM4-C,1/20/2024 5:00,20/01/2024,5:00,1,5,4.47,83.4,22.92,0,15
SM4-C,1/20/2024 17:00,20/01/2024,17:00,1,17,8.58,122.25,24.51,0,8
SM4-C,1/20/2024 18:00,20/01/2024,18:00,1,18,7.06,121.27,24.05,0,41
SM4-C,1/20/2024 19:00,20/01/2024,19:00,1,19,7.01,120.16,24,0,31
SM4-C,1/20/2024 20:00,20/01/2024,20:00,1,20,4.72,104.63,23.97,0,21
SM4-C,1/20/2024 21:00,20/01/2024,21:00,1,21,4.15,93.91,23.89,0,21
SM4-C,1/20/2024 22:00,20/01/2024,22:00,1,22,5.57,96.98,23.64,0,19
SM4-C,1/20/2024 23:00,20/01/2024,23:00,1,23,6.28,96.64,23.44,0,3
SM4-C,1/21/2024 0:00,21/01/2024,0:00,1,0,4.99,75.29,23.31,0,1
SM4-C,1/21/2024 1:00,21/01/2024,1:00,1,1,4.92,91.04,23.23,0,5
SM4-C,1/21/2024 2:00,21/01/2024,2:00,1,2,4.7,89.84,23.19,0,3
SM4-C,1/21/2024 4:00,21/01/2024,4:00,1,4,6.06,75.14,23.24,0,2
SM4-C,1/21/2024 5:00,21/01/2024,5:00,1,5,7.06,64.31,23.1,0,4
SM4-C,1/21/2024 17:00,21/01/2024,17:00,1,17,8.47,113.78,26.79,0,2
SM4-C,1/21/2024 18:00,21/01/2024,18:00,1,18,8.31,109.61,25.63,0,23
SM4-C,1/21/2024 19:00,21/01/2024,19:00,1,19,6.12,96.65,25.14,0,7
SM4-C,1/21/2024 20:00,21/01/2024,20:00,1,20,7.95,94.3,24.76,0,13
SM4-C,1/21/2024 21:00,21/01/2024,21:00,1,21,10.26,88.45,24.61,0,1
SM4-C,1/21/2024 23:00,21/01/2024,23:00,1,23,5.86,70.78,24.69,0,3
SM4-C,1/22/2024 0:00,22/01/2024,0:00,1,0,5.58,74.96,24.02,0,77
SM4-C,1/22/2024 1:00,22/01/2024,1:00,1,1,5.2,71.97,23.89,0,5
SM4-C,1/22/2024 2:00,22/01/2024,2:00,1,2,4.08,81.62,23.71,0,10
SM4-C,1/22/2024 3:00,22/01/2024,3:00,1,3,5.26,68.11,23.74,0,2
SM4-C,1/22/2024 4:00,22/01/2024,4:00,1,4,3.7,77.06,23.55,0,5
SM4-C,1/22/2024 5:00,22/01/2024,5:00,1,5,5.03,68.91,23.48,0,4
SM4-C,1/22/2024 18:00,22/01/2024,18:00,1,18,7.77,117.44,25.6,0,14
SM4-C,1/22/2024 19:00,22/01/2024,19:00,1,19,5.19,107.15,25.61,0,24
SM4-C,1/22/2024 20:00,22/01/2024,20:00,1,20,4.15,103.28,25.18,0,8
SM4-C,1/22/2024 21:00,22/01/2024,21:00,1,21,6.89,93.85,25.02,0,27
SM4-C,1/22/2024 22:00,22/01/2024,22:00,1,22,7.87,89.39,24.95,0,1
SM4-C,1/22/2024 23:00,22/01/2024,23:00,1,23,6.09,82.37,24.66,0,1
SM4-C,1/23/2024 0:00,23/01/2024,0:00,1,0,5,77.53,24.59,0,12
SM4-C,1/23/2024 1:00,23/01/2024,1:00,1,1,5,93.58,24.29,0,13
SM4-C,1/23/2024 4:00,23/01/2024,4:00,1,4,5.06,84.52,24.12,0,1
SM4-C,1/23/2024 5:00,23/01/2024,5:00,1,5,5.02,91.27,23.88,0,5
SM4-C,1/23/2024 18:00,23/01/2024,18:00,1,18,10.97,97.67,25.79,0,7
SM4-C,1/23/2024 19:00,23/01/2024,19:00,1,19,7.37,100.97,25.32,0,69
SM4-C,1/23/2024 20:00,23/01/2024,20:00,1,20,9.06,98.44,24.92,0,9
SM4-C,1/23/2024 22:00,23/01/2024,22:00,1,22,10.79,95.73,24.35,0,1
SM4-C,1/24/2024 0:00,24/01/2024,0:00,1,0,9.53,79.84,24.63,0,1
SM4-C,1/24/2024 1:00,24/01/2024,1:00,1,1,9.64,80.44,24.6,0,1
SM4-C,1/24/2024 2:00,24/01/2024,2:00,1,2,10.74,78.32,24.27,0,2
SM4-C,1/24/2024 3:00,24/01/2024,3:00,1,3,9.33,77.89,24.09,0,1
SM4-C,1/24/2024 18:00,24/01/2024,18:00,1,18,10.49,81.47,24.34,0,3
SM4-C,1/24/2024 19:00,24/01/2024,19:00,1,19,11.21,80.72,24.09,0,3
SM4-C,1/24/2024 20:00,24/01/2024,20:00,1,20,12.36,82.04,24.04,0,8
SM4-C,1/24/2024 21:00,24/01/2024,21:00,1,21,13.23,79.03,23.84,0,2
SM4-C,1/24/2024 23:00,24/01/2024,23:00,1,23,12.65,83.26,23.52,0,1
SM4-C,1/25/2024 0:00,25/01/2024,0:00,1,0,12.42,78.68,23.62,0,2
SM4-C,1/25/2024 1:00,25/01/2024,1:00,1,1,12.72,83.7,23.44,0,3
SM4-C,1/25/2024 5:00,25/01/2024,5:00,1,5,11.63,84.11,23.2,0,4
SM4-C,1/25/2024 6:00,25/01/2024,6:00,1,6,9.88,81.54,23.51,0,1
SM4-C,1/25/2024 17:00,25/01/2024,17:00,1,17,13.27,93.56,25.79,0,1
SM4-C,1/25/2024 18:00,25/01/2024,18:00,1,18,13.16,92.97,24.65,0,7
SM4-C,1/25/2024 20:00,25/01/2024,20:00,1,20,13.1,79.28,24.15,0,1
SM4-C,1/25/2024 23:00,25/01/2024,23:00,1,23,11.62,90.33,23.88,0,2
SM4-C,1/26/2024 0:00,26/01/2024,0:00,1,0,13.89,92.78,23.73,0,6
SM4-C,1/26/2024 3:00,26/01/2024,3:00,1,3,12.42,82.03,23.67,0,1
SM4-C,1/26/2024 4:00,26/01/2024,4:00,1,4,11.81,78.55,23.89,0,1
SM4-C,1/26/2024 5:00,26/01/2024,5:00,1,5,13.16,75.52,23.76,0,1
SM4-C,1/26/2024 19:00,26/01/2024,19:00,1,19,10.83,88.97,24.37,0,2
SM4-C,1/26/2024 20:00,26/01/2024,20:00,1,20,11.1,81.27,24.21,0,6
SM4-C,1/27/2024 0:00,27/01/2024,0:00,1,0,10.59,75.78,24.04,0,2
SM4-C,1/27/2024 1:00,27/01/2024,1:00,1,1,8.99,60.63,23.83,0,2
SM4-C,1/27/2024 2:00,27/01/2024,2:00,1,2,7.06,73.31,23.78,0,1
SM4-C,1/27/2024 3:00,27/01/2024,3:00,1,3,6.78,68.1,23.56,0,1
SM4-C,1/27/2024 4:00,27/01/2024,4:00,1,4,6.35,69.23,23.62,0,2
SM4-C,1/27/2024 5:00,27/01/2024,5:00,1,5,7.19,76.49,23.25,0,6
SM4-C,1/27/2024 18:00,27/01/2024,18:00,1,18,11.73,94.91,24.95,0,6
SM4-C,1/27/2024 19:00,27/01/2024,19:00,1,19,9.79,79.42,24.29,0,9
SM4-C,1/27/2024 20:00,27/01/2024,20:00,1,20,11.25,87.86,23.9,0,2
SM4-C,1/27/2024 23:00,27/01/2024,23:00,1,23,11.06,87.06,23.47,0,1
SM4-C,1/28/2024 0:00,28/01/2024,0:00,1,0,9.37,86.57,23.54,0,4
SM4-C,1/28/2024 1:00,28/01/2024,1:00,1,1,8.65,79.55,23.38,0,3
SM4-C,1/28/2024 2:00,28/01/2024,2:00,1,2,10.22,85.79,23.1,0,5
SM4-C,1/28/2024 3:00,28/01/2024,3:00,1,3,10.51,87.17,23,0,3
SM4-C,1/28/2024 4:00,28/01/2024,4:00,1,4,11.16,89.98,22.81,0,6
SM4-C,1/28/2024 5:00,28/01/2024,5:00,1,5,11.37,92.43,22.82,0,2
SM4-C,1/28/2024 18:00,28/01/2024,18:00,1,18,9.46,85.76,25.08,0,5
SM4-C,1/28/2024 19:00,28/01/2024,19:00,1,19,10.06,84.59,24.41,0,4
SM4-C,1/28/2024 20:00,28/01/2024,20:00,1,20,9.93,79.18,24.28,0,2
SM4-C,1/29/2024 4:00,29/01/2024,4:00,1,4,10.59,82.43,24.05,0,1
SM4-C,1/29/2024 5:00,29/01/2024,5:00,1,5,11.34,81.51,23.99,0,1
SM4-C,1/29/2024 18:00,29/01/2024,18:00,1,18,9.54,91.08,25.32,0,15
SM4-C,1/29/2024 19:00,29/01/2024,19:00,1,19,10.51,94.46,24.87,0,13
SM4-C,1/29/2024 20:00,29/01/2024,20:00,1,20,10.87,96.32,24.61,0,3
SM4-C,1/29/2024 21:00,29/01/2024,21:00,1,21,9.78,97.13,24.59,0,7
SM4-C,1/29/2024 22:00,29/01/2024,22:00,1,22,8.69,98.95,24.4,0,10
SM4-C,1/29/2024 23:00,29/01/2024,23:00,1,23,8.23,98,24.21,0,8
SM4-C,1/30/2024 0:00,30/01/2024,0:00,1,0,5.43,91.2,24.27,0,26
SM4-C,1/30/2024 1:00,30/01/2024,1:00,1,1,3.57,84.21,24.78,0,21
SM4-C,1/30/2024 2:00,30/01/2024,2:00,1,2,3,60.15,24.61,0,32
SM4-C,1/30/2024 3:00,30/01/2024,3:00,1,3,1.65,33.13,24.25,0,80
SM4-C,1/30/2024 4:00,30/01/2024,4:00,1,4,2.15,76.51,24.07,0,11
SM4-C,1/30/2024 5:00,30/01/2024,5:00,1,5,2.94,88.37,24.17,0,23
SM4-C,1/30/2024 6:00,30/01/2024,6:00,1,6,3.87,88.62,24.62,0,6
SM4-C,1/30/2024 17:00,30/01/2024,17:00,1,17,3.55,100.39,27.26,0,11
SM4-C,1/30/2024 18:00,30/01/2024,18:00,1,18,3.42,110.21,26.15,0,42
SM4-C,1/30/2024 19:00,30/01/2024,19:00,1,19,2.44,104.92,26.14,0,13
SM4-C,1/30/2024 20:00,30/01/2024,20:00,1,20,2.17,90.69,26.13,0,13
SM4-C,1/30/2024 21:00,30/01/2024,21:00,1,21,3.1,100.34,25.84,0,8
SM4-C,1/30/2024 22:00,30/01/2024,22:00,1,22,3.18,82.65,25.44,0,17
SM4-C,1/30/2024 23:00,30/01/2024,23:00,1,23,1.58,77.32,24.97,0,6
SM4-C,1/31/2024 0:00,31/01/2024,0:00,1,0,2.39,83.46,25.09,0,20
SM4-C,1/31/2024 1:00,31/01/2024,1:00,1,1,2.61,96.4,25.14,0,8
SM4-C,1/31/2024 2:00,31/01/2024,2:00,1,2,3.64,83.83,24.95,0,4
SM4-C,1/31/2024 3:00,31/01/2024,3:00,1,3,1.02,62,24.07,0,15
SM4-C,1/31/2024 4:00,31/01/2024,4:00,1,4,3.77,68.64,24.17,0,6
SM4-C,1/31/2024 5:00,31/01/2024,5:00,1,5,3.12,75.87,24.19,0,21
SM4-C,1/31/2024 6:00,31/01/2024,6:00,1,6,2.99,57.03,23.75,0,6
SM4-C,1/31/2024 18:00,31/01/2024,18:00,1,18,9.46,116.94,25.12,0,14
SM4-C,1/31/2024 19:00,31/01/2024,19:00,1,19,10.3,113.43,25.21,0,8
SM4-C,1/31/2024 20:00,31/01/2024,20:00,1,20,6.11,113.3,24.93,0,54
SM4-C,1/31/2024 21:00,31/01/2024,21:00,1,21,6.07,103.79,24.66,0,22
SM4-C,1/31/2024 22:00,31/01/2024,22:00,1,22,5.82,98.03,24.42,0,5
SM4-C,1/31/2024 23:00,31/01/2024,23:00,1,23,5.5,92.59,24.31,0,20
SM4-C,2/1/2024 0:00,1/2/2024,0:00,2,0,5.87,86.19,24.24,0,54
SM4-C,2/1/2024 1:00,1/2/2024,1:00,2,1,4.29,76.83,24.4,0,25
SM4-C,2/1/2024 2:00,1/2/2024,2:00,2,2,5.54,83.52,24.39,0,2
SM4-C,2/1/2024 3:00,1/2/2024,3:00,2,3,4.47,87.35,24.43,0,3
SM4-C,2/1/2024 4:00,1/2/2024,4:00,2,4,3.29,84.21,24.41,0,11
SM4-C,2/1/2024 5:00,1/2/2024,5:00,2,5,3.08,83.75,24.03,0,21
SM4-C,2/1/2024 6:00,1/2/2024,6:00,2,6,3.43,88.63,23.9,0,6
SM4-C,2/1/2024 18:00,1/2/2024,18:00,2,18,8.16,135.91,24.82,0,44
SM4-C,2/1/2024 19:00,1/2/2024,19:00,2,19,7.5,134.87,24.9,0,25
SM4-C,2/1/2024 20:00,1/2/2024,20:00,2,20,6.7,120.04,24.86,0,35
SM4-C,2/1/2024 21:00,1/2/2024,21:00,2,21,6.09,120.57,24.75,0,36
SM4-C,2/1/2024 22:00,1/2/2024,22:00,2,22,3.51,114.83,24.77,0,9
SM4-C,2/1/2024 23:00,1/2/2024,23:00,2,23,1.88,95.7,24.24,0,17
SM4-C,2/2/2024 0:00,2/2/2024,0:00,2,0,1.83,57.77,24.27,0,12
SM4-C,2/2/2024 1:00,2/2/2024,1:00,2,1,2.47,80.55,24.11,0,2
SM4-C,2/2/2024 2:00,2/2/2024,2:00,2,2,1.29,74.66,23.62,0,5
SM4-C,2/2/2024 3:00,2/2/2024,3:00,2,3,1.34,60,23.45,0,20
SM4-C,2/2/2024 4:00,2/2/2024,4:00,2,4,2.82,74.89,23.57,0,16
SM4-C,2/2/2024 5:00,2/2/2024,5:00,2,5,2.65,60.97,22.81,0,49
SM4-C,2/2/2024 6:00,2/2/2024,6:00,2,6,1.78,48.15,22.5,0,21
SM4-C,2/2/2024 18:00,2/2/2024,18:00,2,18,8.28,126.18,24.64,0,7
SM4-C,2/2/2024 19:00,2/2/2024,19:00,2,19,7.77,122.23,24.52,0,19
SM4-C,2/2/2024 20:00,2/2/2024,20:00,2,20,7.05,104.45,24.49,0,24
SM4-C,2/2/2024 21:00,2/2/2024,21:00,2,21,7.3,102.43,24.59,0,5
SM4-C,2/2/2024 22:00,2/2/2024,22:00,2,22,4.5,91.58,24.73,0,7
SM4-C,2/2/2024 23:00,2/2/2024,23:00,2,23,2.85,83.89,24.9,0,16
SM4-C,2/3/2024 0:00,3/2/2024,0:00,2,0,2.82,80.13,24.77,0,10
SM4-C,2/3/2024 1:00,3/2/2024,1:00,2,1,3.58,78.28,24.88,0,8
SM4-C,2/3/2024 2:00,3/2/2024,2:00,2,2,3.1,78.24,24.76,0,6
SM4-C,2/3/2024 3:00,3/2/2024,3:00,2,3,3.12,65.73,24.43,0,11
SM4-C,2/3/2024 4:00,3/2/2024,4:00,2,4,1.64,63.93,23.78,0,21
SM4-C,2/3/2024 5:00,3/2/2024,5:00,2,5,0.91,122.75,23.04,0,13
SM4-C,2/3/2024 6:00,3/2/2024,6:00,2,6,2.12,66.9,23.05,0,28
SM4-C,2/3/2024 18:00,3/2/2024,18:00,2,18,6.83,123.87,25.1,0,8
SM4-C,2/3/2024 19:00,3/2/2024,19:00,2,19,6.06,116.76,25.22,0,22
SM4-C,2/3/2024 20:00,3/2/2024,20:00,2,20,4.18,81.42,25.52,0,22
SM4-C,2/3/2024 21:00,3/2/2024,21:00,2,21,3.42,56.2,25.6,0,12
SM4-C,2/3/2024 22:00,3/2/2024,22:00,2,22,2.11,46.88,25.44,0,29
SM4-C,2/3/2024 23:00,3/2/2024,23:00,2,23,3.11,76.03,25.49,0,7
SM4-C,2/4/2024 0:00,4/2/2024,0:00,2,0,3.7,61.81,25.2,0,6
SM4-C,2/4/2024 1:00,4/2/2024,1:00,2,1,0.56,59,25.16,0,24
SM4-C,2/4/2024 2:00,4/2/2024,2:00,2,2,0.67,59,25.02,0,8
SM4-C,2/4/2024 3:00,4/2/2024,3:00,2,3,0.99,59,25.06,0,5
SM4-C,2/4/2024 4:00,4/2/2024,4:00,2,4,1.66,69.36,25.19,0,8
SM4-C,2/4/2024 5:00,4/2/2024,5:00,2,5,1.07,74.24,24.48,0,15
SM4-C,2/4/2024 6:00,4/2/2024,6:00,2,6,1.25,89.1,24.19,0,6
SM4-C,2/4/2024 18:00,4/2/2024,18:00,2,18,2.66,144.59,25.85,0,79
SM4-C,2/4/2024 19:00,4/2/2024,19:00,2,19,2.71,111.55,26.08,0,24
SM4-C,2/4/2024 20:00,4/2/2024,20:00,2,20,2.86,101.27,26.34,0,18
SM4-C,2/4/2024 21:00,4/2/2024,21:00,2,21,3.26,112.07,26.53,0,5
SM4-C,2/4/2024 22:00,4/2/2024,22:00,2,22,1.7,83.23,26.39,0,27
SM4-C,2/4/2024 23:00,4/2/2024,23:00,2,23,1.8,87.68,26.25,0,20
SM4-C,2/5/2024 0:00,5/2/2024,0:00,2,0,3.62,99.05,25.82,0,5
SM4-C,2/5/2024 1:00,5/2/2024,1:00,2,1,2.32,112.92,25.61,0,4
SM4-C,2/5/2024 2:00,5/2/2024,2:00,2,2,2.41,74.02,25.11,0,12
SM4-C,2/5/2024 3:00,5/2/2024,3:00,2,3,1.82,53.38,24.66,0,6
SM4-C,2/5/2024 4:00,5/2/2024,4:00,2,4,0.54,53,24.73,0,8
SM4-C,2/5/2024 5:00,5/2/2024,5:00,2,5,1.21,124.55,24.87,0,17
SM4-C,2/5/2024 6:00,5/2/2024,6:00,2,6,1.04,193.85,24.86,0,6
SM4-C,2/5/2024 18:00,5/2/2024,18:00,2,18,6.9,129.33,25.41,0,18
SM4-C,2/5/2024 19:00,5/2/2024,19:00,2,19,5.21,122.67,25.28,0,43
SM4-C,2/5/2024 20:00,5/2/2024,20:00,2,20,5.11,108.01,25.51,0,34
SM4-C,2/5/2024 21:00,5/2/2024,21:00,2,21,4.61,100.46,25.53,0,9
SM4-C,2/5/2024 22:00,5/2/2024,22:00,2,22,2.87,92.95,25.73,0,21
SM4-C,2/5/2024 23:00,5/2/2024,23:00,2,23,2.36,40.45,25.5,0,15
SM4-C,2/6/2024 0:00,6/2/2024,0:00,2,0,1,26,25.27,0,14
SM4-C,2/6/2024 1:00,6/2/2024,1:00,2,1,0.44,26,25.25,0,16
SM4-C,2/6/2024 2:00,6/2/2024,2:00,2,2,0.79,26,25.1,0,31
SM4-C,2/6/2024 3:00,6/2/2024,3:00,2,3,3.14,63,24.66,0,5
SM4-C,2/6/2024 4:00,6/2/2024,4:00,2,4,2.6,72.72,24.88,0,3
SM4-C,2/6/2024 5:00,6/2/2024,5:00,2,5,0.55,141.96,24.83,0,7
SM4-C,2/6/2024 6:00,6/2/2024,6:00,2,6,1.41,120.54,24.29,0,27
SM4-C,2/6/2024 18:00,6/2/2024,18:00,2,18,6.61,129.75,25.74,0,29
SM4-C,2/6/2024 19:00,6/2/2024,19:00,2,19,3.93,117.87,26.19,0,41
SM4-C,2/6/2024 20:00,6/2/2024,20:00,2,20,3.57,108.36,26.64,0,34
SM4-C,2/6/2024 21:00,6/2/2024,21:00,2,21,3.45,108.95,26.59,0,23
SM4-C,2/6/2024 22:00,6/2/2024,22:00,2,22,2.85,96.58,26.56,0,24
SM4-C,2/6/2024 23:00,6/2/2024,23:00,2,23,1.77,86.46,26.26,0,34
SM4-C,2/7/2024 0:00,7/2/2024,0:00,2,0,5.23,93.47,25.96,0,13
SM4-C,2/7/2024 1:00,7/2/2024,1:00,2,1,3.62,89.16,26.19,0,12
SM4-C,2/7/2024 2:00,7/2/2024,2:00,2,2,3.45,92.88,25.95,0,25
SM4-C,2/7/2024 3:00,7/2/2024,3:00,2,3,1.66,101.54,25.7,0,19
SM4-C,2/7/2024 4:00,7/2/2024,4:00,2,4,1.84,93.7,25.23,0,8
SM4-C,2/7/2024 5:00,7/2/2024,5:00,2,5,1.69,60.64,24.62,0,8
SM4-C,2/7/2024 6:00,7/2/2024,6:00,2,6,1.52,57.17,24.55,0,11
SM4-C,2/7/2024 18:00,7/2/2024,18:00,2,18,5.43,114.6,25.68,0,14
SM4-C,2/7/2024 19:00,7/2/2024,19:00,2,19,6.03,124.97,25.49,0,20
SM4-C,2/7/2024 20:00,7/2/2024,20:00,2,20,5.4,116.48,25.34,0,44
SM4-C,2/7/2024 21:00,7/2/2024,21:00,2,21,4.91,106.36,25.44,0,68
SM4-C,2/7/2024 22:00,7/2/2024,22:00,2,22,3.89,104.62,25.6,0,16
SM4-C,2/7/2024 23:00,7/2/2024,23:00,2,23,1.41,92,25.27,0,8
SM4-C,2/8/2024 0:00,8/2/2024,0:00,2,0,2.01,95.38,25.33,0,17
SM4-C,2/8/2024 1:00,8/2/2024,1:00,2,1,1.31,106,24.98,0,15
SM4-C,2/8/2024 2:00,8/2/2024,2:00,2,2,0.67,106,24.99,0,9
SM4-C,2/8/2024 3:00,8/2/2024,3:00,2,3,0.66,106,24.99,0,7
SM4-C,2/8/2024 5:00,8/2/2024,5:00,2,5,1.46,75.56,24.84,0,14
SM4-C,2/8/2024 6:00,8/2/2024,6:00,2,6,1.01,105.54,24.17,0,22
SM4-C,2/8/2024 17:00,8/2/2024,17:00,2,17,7.97,154.03,26.55,0,1
SM4-C,2/8/2024 18:00,8/2/2024,18:00,2,18,6.79,143.15,26.09,0,38
SM4-C,2/8/2024 19:00,8/2/2024,19:00,2,19,4.33,119.61,25.99,0,62
SM4-C,2/8/2024 20:00,8/2/2024,20:00,2,20,5.39,107.38,25.76,0,57
SM4-C,2/8/2024 21:00,8/2/2024,21:00,2,21,3.44,97.16,25.99,0,52
SM4-C,2/8/2024 22:00,8/2/2024,22:00,2,22,2.45,90.21,26.05,0,5
SM4-C,2/8/2024 23:00,8/2/2024,23:00,2,23,2.65,86.29,26.02,0,12
SM4-C,2/9/2024 0:00,9/2/2024,0:00,2,0,3.66,87.91,25.95,0,14
SM4-C,2/9/2024 1:00,9/2/2024,1:00,2,1,5.05,84.27,25.85,0,3
SM4-C,2/9/2024 2:00,9/2/2024,2:00,2,2,3.96,76.78,25.83,0,3
SM4-C,2/9/2024 3:00,9/2/2024,3:00,2,3,3.19,72.73,25.25,0,12
SM4-C,2/9/2024 4:00,9/2/2024,4:00,2,4,4.41,73.57,25.38,0,11
SM4-C,2/9/2024 5:00,9/2/2024,5:00,2,5,4.92,70.61,25.14,0,4
SM4-C,2/9/2024 6:00,9/2/2024,6:00,2,6,3.95,61.33,24.98,0,2
SM4-C,2/9/2024 18:00,9/2/2024,18:00,2,18,8.78,99.14,26.34,0,11
SM4-C,2/9/2024 19:00,9/2/2024,19:00,2,19,11.45,99.16,26.14,0,7
SM4-C,2/9/2024 20:00,9/2/2024,20:00,2,20,9.28,93.51,25.95,0,9
SM4-C,2/9/2024 21:00,9/2/2024,21:00,2,21,9.42,88.28,25.81,0,5
SM4-C,2/9/2024 22:00,9/2/2024,22:00,2,22,11.17,88.96,25.72,0,20
SM4-C,2/9/2024 23:00,9/2/2024,23:00,2,23,10.05,87.39,25.56,0,1
SM4-C,2/10/2024 1:00,10/2/2024,1:00,2,1,10.32,88.87,24.97,0,2
SM4-C,2/10/2024 2:00,10/2/2024,2:00,2,2,10.27,84.17,24.79,0,11
SM4-C,2/10/2024 3:00,10/2/2024,3:00,2,3,10.09,80.17,24.79,0,4
SM4-C,2/10/2024 4:00,10/2/2024,4:00,2,4,12.61,89.32,24.5,0,1
SM4-C,2/10/2024 5:00,10/2/2024,5:00,2,5,12.17,87.68,24.31,0,4
SM4-C,2/10/2024 6:00,10/2/2024,6:00,2,6,11.73,83.04,24.7,0,7
SM4-C,2/10/2024 18:00,10/2/2024,18:00,2,18,10.22,77.66,25.61,0,6
SM4-C,2/10/2024 19:00,10/2/2024,19:00,2,19,9.3,73.88,25.35,0,1
SM4-C,2/10/2024 21:00,10/2/2024,21:00,2,21,11.31,76.96,25.07,0,1
SM4-C,2/11/2024 0:00,11/2/2024,0:00,2,0,9.3,75.18,24.45,0,1
SM4-C,2/11/2024 18:00,11/2/2024,18:00,2,18,12.47,82.04,24.78,0,2
SM4-C,2/11/2024 19:00,11/2/2024,19:00,2,19,12.48,83.51,24.4,0,4
SM4-C,2/11/2024 20:00,11/2/2024,20:00,2,20,12.24,86.01,24.18,0,5
SM4-C,2/11/2024 23:00,11/2/2024,23:00,2,23,12,76.99,24.02,0,2
SM4-C,2/12/2024 0:00,12/2/2024,0:00,2,0,11.59,74.53,23.72,0,3
SM4-C,2/12/2024 1:00,12/2/2024,1:00,2,1,11.51,77.19,23.62,0,2
